scientific,family,PC1,nplants,nbirds,envidist,database
Chloropsis aurifrons,Chloropseidae,0.962469599,7,21,4.665598101488066,Sanitjan 2009 ML primary forest
Chloropsis aurifrons,Chloropseidae,1.676795944,6,26,2.9413713727267172,Sethi 2012
Chlorospingus ophthalmicus,Thraupidae,1.091868695,169,40,1.1921879790529002,M_SD_019
Chlorospingus ophthalmicus,Thraupidae,1.89843934,21,53,1.4334804213997792,MunozEtAl'17-bikf.10042.1-InteractionsData_after_GMM
Chlorospingus ophthalmicus,Thraupidae,-1.412354516,20,21,0.6772839350598934,Messeder_et_al._2020_-_Interaction_dataset_NW 015 F
Chlorospingus ophthalmicus,Thraupidae,3.435499885,29,27,1.30266050456308,Messeder_et_al._2020_-_Interaction_dataset_NW 038 F
Chlorospingus ophthalmicus,Thraupidae,2.653047688,40,42,1.826486767892868,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Chlorospingus ophthalmicus,Thraupidae,0.452663445,22,17,2.052889547357078,Blendinger 2015
Chlorospingus ophthalmicus,Thraupidae,3.091526745,22,51,1.6300690116210617,Dehling 2017 San Pedro 1
Chlorospingus ophthalmicus,Thraupidae,1.246321008,17,45,1.6300690116210617,Dehling 2017 San Pedro 2
Chlorospingus ophthalmicus,Thraupidae,0.390445697,19,35,1.6300690116210617,Dehling 2017 San Pedro 3
Chlorospingus ophthalmicus,Thraupidae,2.41930619,20,30,1.6300690116210617,Dehling 2017 San Pedro 4
Chlorospingus ophthalmicus,Thraupidae,-2.495959953,15,16,1.949682208727137,Ruggera 2016 La Florida
Chlorospingus ophthalmicus,Thraupidae,0.994639642,16,13,2.863476369421516,Ruggera 2016 San Javier
Chlorospingus ophthalmicus,Thraupidae,-2.220332254,18,21,2.596783210337161,Ruggera 2016 Los Chorizos
Chlorospingus ophthalmicus,Thraupidae,1.147456542,6,15,2.4449013992072475,Ruggera 2016 Quebrada del Port
Chlorospingus ophthalmicus,Thraupidae,1.638653027,21,22,2.4853583540986572,Ruggera 2016 Chorro de Loros
Chlorospingus ophthalmicus,Thraupidae,0.884287308,11,15,2.4853583540986572,Ruggera 2016 Pozo Verde
Chlorospingus ophthalmicus,Thraupidae,2.785790752,16,17,2.3858663279242336,Ruggera 2016 EcoPortal
Chlorospingus ophthalmicus,Thraupidae,3.511958294,18,20,2.3279973344920784,Ruggera 2016 A. Tres Cruces
Chlorospingus ophthalmicus,Thraupidae,-2.961635084,20,15,2.149645827564097,Ruggera 2016 Sevenguillar
Chlorospingus ophthalmicus,Thraupidae,3.291635235,13,17,2.533712844727294,Ruggera 2016 El Noglar
Coccothraustes coccothraustes,Fringillidae,-0.180794457,8,10,0.4713511094871639,102_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.180794457,8,10,0.4713511094871639,102_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.002625218,8,12,0.4718860147431715,111_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.002625218,8,12,0.4718860147431715,111_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.008695556,5,14,0.4718860147431715,112_2011_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.008695556,5,14,0.4718860147431715,112_2011_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.458368941,7,11,0.4718860147431715,13_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.458368941,7,11,0.4718860147431715,13_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,0.370124266,9,13,0.4700601402023859,15_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,0.370124266,9,13,0.4700601402023859,15_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.976834927,9,14,0.4713511094871639,203_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.976834927,9,14,0.4713511094871639,203_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.8116307,8,12,0.4700601402023859,30_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.8116307,8,12,0.4700601402023859,30_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.79367749,3,11,0.4718860147431715,301_2011_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.79367749,3,11,0.4718860147431715,301_2011_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,0.689428504,6,18,0.4718860147431715,301_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,0.689428504,6,18,0.4718860147431715,301_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.13223126,8,15,0.4718860147431715,315_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-1.13223126,8,15,0.4718860147431715,315_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.939162599,8,10,0.5011396947762553,36_2012_fruit_removal_net
Coccothraustes coccothraustes,Fringillidae,-0.939162599,8,10,0.5011396947762553,36_2012_seed_removal_net
Coccothraustes coccothraustes,Fringillidae,0.830309659,25,33,1.3393923010859758,M_SD_020
Coccothraustes coccothraustes,Fringillidae,-0.725355407,18,28,1.2039254451414372,M_SD_021
Coccothraustes coccothraustes,Fringillidae,0.480818733,9,24,0.4718860147431715,06_plant_frugivore_networks_continuous
Coccothraustes coccothraustes,Fringillidae,-0.562502345,9,24,0.4718860147431715,06_plant_frugivore_networks_fragmented
Coccothraustes coccothraustes,Fringillidae,0.830309659,25,33,5.25542690125173,PigotEtAl'16-Database S1_NCOR
Coccothraustes coccothraustes,Fringillidae,-0.725355407,18,28,5.25542690125173,PigotEtAl'16-Database S1_NNOG
Coccothraustes coccothraustes,Fringillidae,0.659330223,31,31,0.4818375682940066,PigotEtAl'16-Database S1_STEIB
Cinnyricinclus leucogaster,Sturnidae,0.190974448,32,83,2.497757924662623,M_SD_034
Cinnyricinclus leucogaster,Sturnidae,-1.807806067,8,51,2.497757924662623,Menke et al_Interior Little Disturbed
Cinnyricinclus leucogaster,Sturnidae,1.814780518,7,51,2.497757924662623,Menke et al_Edge Little Disturbed
Cinnyricinclus leucogaster,Sturnidae,0.854115425,8,51,2.497757924662623,Menke et al_Interior Highly Disturbed
Cinnyricinclus leucogaster,Sturnidae,-1.389392441,8,51,2.497757924662623,Menke et al_Edge Highly Disturbed
Cinnyricinclus leucogaster,Sturnidae,0.056013729,120,15,1.165223259816906,PigotEtAl'16-Database S1_DOWS
Cinnyricinclus leucogaster,Sturnidae,-0.244227634,13,31,0.5154446856397894,Chama 2013 net5
Cinnyricinclus leucogaster,Sturnidae,0.700490468,11,25,0.5154446856397894,Chama 2013 net7
Cinnyricinclus leucogaster,Sturnidae,-1.201609495,7,40,1.622499742293145,Daru 2015
Coereba flaveola,Thraupidae,-1.690465049,60,72,0.6844781068391633,btp12290-sup-0001-appendixs1
Coereba flaveola,Thraupidae,-1.603909189,24,12,0.6129334138655809,Finca_Montana(Puerto_Rico)
Coereba flaveola,Thraupidae,-0.514669409,20,36,1.0772738676495446,InteractionNetwork_1000Fragmented
Coereba flaveola,Thraupidae,-0.480598104,26,36,1.0772738676495446,InteractionNetwork_1000Natural
Coereba flaveola,Thraupidae,0.147345383,25,14,0.8143497702454934,M_SD_003
Coereba flaveola,Thraupidae,0.314145959,31,19,0.7625770480360141,M_SD_004
Coereba flaveola,Thraupidae,-0.788743341,25,13,0.7625770480360141,M_SD_005
Coereba flaveola,Thraupidae,0.229056934,21,15,0.7625770480360141,M_SD_006
Coereba flaveola,Thraupidae,0.667348691,35,29,0.9579118203543484,M_SD_012
Coereba flaveola,Thraupidae,-0.167213935,90,67,1.1769122762519502,MachadoSouzaEtAl'19-SupMat
Coereba flaveola,Thraupidae,0.481613198,24,75,0.8204904485330061,Morro_Calzada_(Moyobamba_Peru)
Coereba flaveola,Thraupidae,-1.180851377,9,29,1.1292071200005218,n10_Athie_RC
Coereba flaveola,Thraupidae,0.275632724,23,28,0.9879896075310346,n12_fe25_quanti
Coereba flaveola,Thraupidae,1.022175205,25,21,1.109030084731171,n14_Hasui
Coereba flaveola,Thraupidae,-0.387019791,6,27,0.9913228187352052,n15_vivian_quanti
Coereba flaveola,Thraupidae,-0.094397477,22,18,0.6434799454501453,n16_Rafael_UFRJ
Coereba flaveola,Thraupidae,0.236142413,30,57,0.5946765489693271,n2_Botelho
Coereba flaveola,Thraupidae,0.122883492,13,45,1.0258887921168536,n4_Correia_PcAntas
Coereba flaveola,Thraupidae,0.726675799,13,30,1.66034684819436,n5_Kaiser_original
Coereba flaveola,Thraupidae,0.667348691,35,29,0.9579118203543484,n8_Galetti_Pizo
Coereba flaveola,Thraupidae,0.672886011,13,19,0.948141098362592,Lefevre
Coereba flaveola,Thraupidae,0.27871993900000003,32,39,0.9158807840481132,MontoyaArango'19-supmat_Network
Coereba flaveola,Thraupidae,-0.608470132,19,27,1.8586033661050712,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Coereba flaveola,Thraupidae,-0.878389278,27,18,1.244936497706528,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Coereba flaveola,Thraupidae,-2.643910277,10,9,1.4948528314092293,Messeder_et_al._2020_-_Interaction_dataset_NW 019 NF
Coereba flaveola,Thraupidae,-1.9536642,13,64,1.5809861304084831,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Coereba flaveola,Thraupidae,0.369373412,32,31,1.0946752640147297,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Coereba flaveola,Thraupidae,2.073509147,13,34,1.7304680068942644,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Coereba flaveola,Thraupidae,-1.669213891,13,43,0.4934996323210183,de Oliveira 1999
Coereba flaveola,Thraupidae,0.347631035,15,34,0.7016489487259944,Fonseca 2007
Coereba flaveola,Thraupidae,-2.13800378,8,83,2.404658120683512,Skutch 1980
Colaptes auratus,Picidae,-0.249335084,7,21,1.3688477767899658,M_SD_001
Colaptes auratus,Picidae,1.188621992,82,64,0.8704550804481783,Sandor
Colaptes auratus,Picidae,-1.818343431,5,6,0.5245644881083985,Malmborg 1988 1980
Colaptes auratus,Picidae,1.13539812,6,11,0.5245644881083985,Malmborg 1988 1981
Colaptes auratus,Picidae,-0.628891834,30,22,1.2208148119838644,Skeate 1985
Colaptes rubiginosus,Picidae,-1.296680116,60,72,1.1332521169683043,btp12290-sup-0001-appendixs1
Colaptes rubiginosus,Picidae,-0.566690461,169,40,1.2267798997261028,M_SD_019
Colaptes rubiginosus,Picidae,0.782499094,13,19,0.9054694588609876,Lefevre
Colaptes rubiginosus,Picidae,-1.177325403,22,51,1.4770093446648491,Dehling 2017 San Pedro 1
Colaptes rubiginosus,Picidae,-0.686640285,17,45,1.4770093446648491,Dehling 2017 San Pedro 2
Colaptes rubiginosus,Picidae,-1.903920764,13,17,2.262733822060387,Ruggera 2016 El Noglar
Colius striatus,Coliidae,-1.26856344,32,83,2.321371852369336,M_SD_034
Colius striatus,Coliidae,-1.553559295,8,51,2.321371852369336,Menke et al_Interior Highly Disturbed
Colius striatus,Coliidae,-1.249564543,8,51,2.321371852369336,Menke et al_Edge Highly Disturbed
Colius striatus,Coliidae,1.020178204,11,27,0.2572670759413106,Chama 2013 net2
Colius striatus,Coliidae,-1.324687417,14,25,0.2572670759413106,Chama 2013 net3
Colius striatus,Coliidae,-1.646921357,12,30,0.2572670759413106,Chama 2013 net4
Colius striatus,Coliidae,-1.092153618,13,31,0.2572670759413106,Chama 2013 net5
Colius striatus,Coliidae,0.591495005,11,23,0.2572670759413106,Chama 2013 net6
Colius striatus,Coliidae,0.95451922,11,25,0.2572670759413106,Chama 2013 net7
Colius striatus,Coliidae,-0.956994578,11,24,0.2572670759413106,Chama 2013 net8
Colius striatus,Coliidae,1.176947689,11,18,0.2572670759413106,Chama 2013 net9
Colius striatus,Coliidae,2.64634391,7,40,1.777581420284946,Daru 2015
Colius striatus,Coliidae,1.321225674,169,6,1.2046689746657977,Engel 2000
Colius striatus,Coliidae,1.794251228,6,23,0.4122866917104245,Mokotjomela 2013
Conirostrum speciosum,Thraupidae,1.312351259,35,29,0.6222124160847969,M_SD_012
Conirostrum speciosum,Thraupidae,1.619541844,9,29,0.7922914210396854,n10_Athie_RC
Conirostrum speciosum,Thraupidae,-0.55458296,14,13,0.723427339038973,n13_fe57_quanti
Conirostrum speciosum,Thraupidae,-1.118376862,25,21,1.3588873716716885,n14_Hasui
Conirostrum speciosum,Thraupidae,-0.924352524,30,57,0.7317360629507068,n2_Botelho
Conirostrum speciosum,Thraupidae,-0.97284268,13,45,0.8268946548112341,n4_Correia_PcAntas
Conirostrum speciosum,Thraupidae,1.312351259,35,29,0.6222124160847969,n8_Galetti_Pizo
Conirostrum speciosum,Thraupidae,-0.195248973,19,26,0.7922914210396854,Rio_Claro_(Sao_Paulo_Brasil)
Conirostrum speciosum,Thraupidae,-0.892785768,18,14,0.6529831353839706,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Conirostrum speciosum,Thraupidae,0.099484361,13,34,1.7053695119833017,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Corvus corone,Corvidae,0.886874549,25,33,1.5106873694819665,M_SD_020
Corvus corone,Corvidae,-0.787861658,18,28,1.3955486720509485,M_SD_021
Corvus corone,Corvidae,-0.97483965400000006,30,28,0.14635970108207888,00InteractionData_DE
Corvus corone,Corvidae,-0.299909105,30,25,0.7988138155936286,00InteractionData_GB
Corvus corone,Corvidae,0.886874549,25,33,5.202789279036552,PigotEtAl'16-Database S1_NCOR
Corvus corone,Corvidae,-0.787861658,18,28,5.202789279036552,PigotEtAl'16-Database S1_NNOG
Corvus corone,Corvidae,-0.935656559,31,31,0.14635970108207888,PigotEtAl'16-Database S1_STEIB
Corvus corone,Corvidae,-0.688583008,28,11,0.7988138155936286,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SNOW88
Coryphospingus cucullatus,Thraupidae,-0.796875461,19,26,0.9194078611680504,Rio_Claro_(Sao_Paulo_Brasil)
Coryphospingus cucullatus,Thraupidae,0.603202092,3,16,1.3284228064026051,Silva et al_Appendix1
Coryphospingus cucullatus,Thraupidae,0.27493059,4,14,1.7884232031826863,Silva et al_Appendix2
Coryphospingus cucullatus,Thraupidae,-1.2577163710000001,42,44,2.921571529940546,Fontanari 2018
Coryphospingus cucullatus,Thraupidae,-0.499544486,10,16,1.8063082200015292,Scherer 2007
Cyanocorax chrysops,Corvidae,-0.408368144,20,25,1.5484613764484343,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Cyanocorax chrysops,Corvidae,-0.738505482,29,27,0.9353257312312648,Messeder_et_al._2020_-_Interaction_dataset_NW 038 F
Cyanocorax chrysops,Corvidae,0.024993644,22,17,1.504034586252747,Blendinger 2015
Cyanocorax chrysops,Corvidae,-0.651048841,15,16,0.9754395005862824,Ruggera 2016 La Florida
Cyanocorax chrysops,Corvidae,-1.408131586,16,13,2.002922348108302,Ruggera 2016 San Javier
Cyanocorax chrysops,Corvidae,0.26419641,18,21,1.7330512510501652,Ruggera 2016 Los Chorizos
Cyanocorax chrysops,Corvidae,0.10227898,21,22,1.790127127349599,Ruggera 2016 Chorro de Loros
Cyanocorax chrysops,Corvidae,0.315572495,13,17,1.76519893536259,Ruggera 2016 El Noglar
Cyanerpes cyaneus,Thraupidae,-0.384821214,24,75,2.1399393299061025,Morro_Calzada_(Moyobamba_Peru)
Cyanerpes cyaneus,Thraupidae,-1.712044111,13,45,2.254236738467473,n4_Correia_PcAntas
Cyanerpes cyaneus,Thraupidae,0.600349699,19,27,1.9374893438611116,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Cyanerpes cyaneus,Thraupidae,0.111820545,31,43,1.9374893438611116,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Cyanerpes cyaneus,Thraupidae,-0.787191362,27,18,1.3007709234660394,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Cyanerpes cyaneus,Thraupidae,1.296222763,13,64,1.962364778210364,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Cyanerpes cyaneus,Thraupidae,-3.219650792,13,43,1.953240909543664,de Oliveira 1999
Cyanerpes cyaneus,Thraupidae,2.429229718,8,83,0.9785981452968564,Skutch 1980
Cyanerpes caeruleus,Thraupidae,1.327288192,24,75,1.9452621037195117,Morro_Calzada_(Moyobamba_Peru)
Cyanerpes caeruleus,Thraupidae,-1.549061803,60,72,3.2503133023450252,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Cyanerpes caeruleus,Thraupidae,1.006177815,20,30,2.8774746032043006,Dehling 2017 San Pedro 4
Cyanerpes caeruleus,Thraupidae,2.806879412,13,15,1.84668690449965,Souza Gomes 2008 secondary fore
Cyanocorax cristatellus,Corvidae,2.712661136,35,29,0.28114220248115923,M_SD_012
Cyanocorax cristatellus,Corvidae,2.712661136,35,29,0.28114220248115923,n8_Galetti_Pizo
Cyanocorax cristatellus,Corvidae,0.666647805,19,26,0.2469525590174238,Rio_Claro_(Sao_Paulo_Brasil)
Cyanocorax cristatellus,Corvidae,0.644543664,13,64,0.5981935817310716,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Cyanocorax cristatellus,Corvidae,-1.678590066,4,14,0.8481984928580999,Silva et al_Appendix2
Cyanocorax cristatellus,Corvidae,-2.949761238,20,25,0.6914753743618984,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Cyanocorax yncas,Corvidae,-1.183520993,19,15,0.3947518280437024,InteractionNetwork_2000Fragmented
Cyanocorax yncas,Corvidae,1.207797767,12,15,0.3947518280437024,InteractionNetwork_2000Natural
Cyanocorax yncas,Corvidae,1.521450332,13,31,2.315024917230932,Kessler- Rios 2011
Cyanocorax yncas,Corvidae,-0.398618077,5,25,0.5265310304077271,M_SD_015
Cyanocorax yncas,Corvidae,1.342628452,35,30,0.44413887375575584,Oxapampa_Peru_(CDS)
Cyanocorax yncas,Corvidae,-1.628018415,40,42,0.6432319593608095,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Cyanocorax yncas,Corvidae,-2.096292108,22,51,0.44600925919291734,Dehling 2017 San Pedro 1
Cyanocorax yncas,Corvidae,-0.235414672,17,45,0.44600925919291734,Dehling 2017 San Pedro 2
Cyanocorax yncas,Corvidae,-1.491739479,12,31,2.315024917230932,Kessler-Rios 2012
Cyclarhis gujanensis,Vireonidae,1.266717176,7,18,0.37686362015643926,M_SD_009
Cyclarhis gujanensis,Vireonidae,1.262164403,35,29,0.37686362015643926,M_SD_012
Cyclarhis gujanensis,Vireonidae,0.856667898,9,29,0.547137462790206,n10_Athie_RC
Cyclarhis gujanensis,Vireonidae,-0.387019791,6,27,0.4072534912513104,n15_vivian_quanti
Cyclarhis gujanensis,Vireonidae,-2.040800977,13,30,2.1657527618047676,n5_Kaiser_original
Cyclarhis gujanensis,Vireonidae,1.262164403,35,29,0.37686362015643926,n8_Galetti_Pizo
Cyclarhis gujanensis,Vireonidae,-1.745382279,31,43,1.3710089910951837,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Cyclarhis gujanensis,Vireonidae,-0.338881802,27,18,1.7501170541303177,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Cyclarhis gujanensis,Vireonidae,-0.605610844,10,9,1.055642536498943,Messeder_et_al._2020_-_Interaction_dataset_NW 019 NF
Cyclarhis gujanensis,Vireonidae,0.685821296,14,14,0.7841892746870013,Messeder_et_al._2020_-_Interaction_dataset_NW 023 F
Cyclarhis gujanensis,Vireonidae,2.002613325,13,64,1.027161877611727,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Cyclarhis gujanensis,Vireonidae,-0.281188745,13,34,1.7158444996734827,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Cyclarhis gujanensis,Vireonidae,-1.402327574,20,25,1.124474208583821,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Cyclarhis gujanensis,Vireonidae,0.210428468,42,44,3.1966085953383354,Fontanari 2018
Cyclarhis gujanensis,Vireonidae,1.722977194,20,15,1.1367747336922558,Ruggera 2016 Sevenguillar
Cyclarhis gujanensis,Vireonidae,-1.85895356,10,16,2.149165348310183,Scherer 2007
Dacnis cayana,Thraupidae,-0.444491757,20,36,1.709188934094057,InteractionNetwork_1000Fragmented
Dacnis cayana,Thraupidae,-1.73686801,26,36,1.709188934094057,InteractionNetwork_1000Natural
Dacnis cayana,Thraupidae,0.567846629,7,18,1.3679708300204596,M_SD_009
Dacnis cayana,Thraupidae,-1.637312323,35,29,1.3679708300204596,M_SD_012
Dacnis cayana,Thraupidae,1.176052606,90,67,0.6914201280551034,MachadoSouzaEtAl'19-SupMat
Dacnis cayana,Thraupidae,0.282747709,24,75,1.2525071150711236,Morro_Calzada_(Moyobamba_Peru)
Dacnis cayana,Thraupidae,-1.398483223,9,29,1.4858766215449948,n10_Athie_RC
Dacnis cayana,Thraupidae,0.183898031,23,28,1.3777509089969933,n12_fe25_quanti
Dacnis cayana,Thraupidae,0.335155848,14,13,1.4368147260306436,n13_fe57_quanti
Dacnis cayana,Thraupidae,0.265431559,25,21,0.5755053586408204,n14_Hasui
Dacnis cayana,Thraupidae,-0.387019791,6,27,1.3882942629290314,n15_vivian_quanti
Dacnis cayana,Thraupidae,2.68998863,30,57,0.579128826218121,n2_Botelho
Dacnis cayana,Thraupidae,3.235922863,13,45,1.6569698867276,n4_Correia_PcAntas
Dacnis cayana,Thraupidae,2.084832839,13,30,1.2473114948357664,n5_Kaiser_original
Dacnis cayana,Thraupidae,-1.637312323,35,29,1.3679708300204596,n8_Galetti_Pizo
Dacnis cayana,Thraupidae,-2.409311269,32,39,0.400524883912732,MontoyaArango'19-supmat_Network
Dacnis cayana,Thraupidae,2.682731497,19,27,2.01083685662162,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Dacnis cayana,Thraupidae,2.950237048,31,43,2.01083685662162,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Dacnis cayana,Thraupidae,0.443424237,27,18,0.7946840127053806,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Dacnis cayana,Thraupidae,0.708047374,25,27,1.4782662278028158,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Dacnis cayana,Thraupidae,-3.870357559,13,64,1.8311026779229536,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Dacnis cayana,Thraupidae,-0.788021972,32,31,1.4714533682669284,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
